scenario,condition,ID,content_mean,content_variance,alpha_accuracy_mean,alpha_accuracy_variance,alpha_target_mean,alpha_target_variance,alpha0,beta,gamma,epoch,action,action_prob,alpha_target_prior,alpha_accuracy_prior,content_prior,alpha_target_posterior,alpha_accuracy_posterior,content_posterior,alpha_target_prior_sd,alpha_accuracy_prior_sd,content_prior_sd,alpha_target_posterior_sd,alpha_accuracy_posterior_sd,content_posterior_sd
All,Differing-content-generalization,27,0.2,0.0025,0.2,0.0625,0.8,0.0625,1.0,10.0,1.0,epoch_3,Debunk,0.89322,-0.31709646577473405,0.46159387067650676,0.3921632280873681,-0.332750084107916,0.45179449042560194,0.3682019624078573,0.14598458737024836,0.335107980194943,0.21597414761778383,0.1322964596432046,0.3323436577663771,0.20239612617281724
All,Differing-content-generalization,27,0.2,0.0025,0.2,0.0625,0.8,0.0625,1.0,10.0,1.0,epoch_1,Debunk,0.7388,-0.23763188188369003,0.5042019924459968,0.5002004612643907,-0.2900795519897904,0.469895455391229,0.432677457904298,0.19887167834850716,0.3383531149952503,0.25,0.16359554448903754,0.3364259776853298,0.2308946039167427
All,Differing-content-generalization,27,0.2,0.0025,0.2,0.0625,0.8,0.0625,1.0,10.0,1.0,epoch_5,Debunk,0.93581,-0.3452408934314859,0.4450195686872335,0.35349246218945063,-0.35391643957901014,0.4426368007798527,0.33929232482595695,0.12547340554390093,0.32917789638277034,0.19393741090529504,0.11614803748293273,0.32688816483202254,0.18474884082146492
All,Differing-content-generalization,27,0.2,0.0025,0.2,0.0625,0.8,0.0625,1.0,10.0,1.0,epoch_2,Debunk,0.84192,-0.28816267708865184,0.47866423279193304,0.4326505658099545,-0.3160979178278726,0.4645175395201484,0.3920796053765953,0.16634791797677198,0.33639801666859265,0.23212263881838607,0.14421280964099023,0.33390975098302966,0.21448969484862057
All,Differing-content-generalization,190,0.2,0.0225,0.5,0.0025,0.2,0.0025,1.0,10.0,1.0,epoch_4,Debunk,0.94392,-0.3082200516644546,0.49839012601652727,0.3680412385492039,-0.30928554196430763,0.49827796039069866,0.35013264254966714,0.04858139980537491,0.05194700806439443,0.19445717808709695,0.04832792581831229,0.05193816498110597,0.1819910758982758
All,Differing-content-generalization,190,0.2,0.0225,0.5,0.0025,0.2,0.0025,1.0,10.0,1.0,epoch_3,Debunk,0.92837,-0.3064945095416116,0.49899119460619235,0.3891973480537126,-0.3078839354696981,0.4985918583832879,0.365370767085762,0.048912520710653086,0.051897333254841006,0.20844830870466902,0.04842102969023019,0.0518317992018625,0.19366896124971436
All,Differing-content-generalization,190,0.2,0.0225,0.5,0.0025,0.2,0.0025,1.0,10.0,1.0,epoch_1,Debunk,0.82565,-0.30023644855511084,0.500792872631384,0.49933667693641687,-0.30305831969112806,0.499478231201518,0.4379896456792818,0.05090970142071739,0.0517299706934984,0.25,0.05011910306724652,0.05190982356333555,0.2240558400477617
All,Differing-content-generalization,190,0.2,0.0225,0.5,0.0025,0.2,0.0025,1.0,10.0,1.0,epoch_5,Debunk,0.96065,-0.3095059393908107,0.49830618251058356,0.35027449924152704,-0.3104119784089489,0.49808638534753147,0.33770940180504355,0.0484171059543615,0.052298417180306846,0.18155408977764095,0.048007635482169346,0.052253026715735035,0.17183289154074627
All,Differing-content-generalization,190,0.2,0.0225,0.5,0.0025,0.2,0.0025,1.0,10.0,1.0,epoch_2,Debunk,0.89382,-0.303606648559017,0.49957059836848416,0.4339630038537775,-0.3057842683648679,0.49887607283367763,0.39630644440872703,0.04994560934395501,0.051876960093447166,0.22744258500909373,0.04950678692528863,0.05189031625796056,0.20675189677179126
All,Differing-content-generalization,189,0.2,0.0225,0.2,0.0625,0.8,0.0625,1.0,10.0,1.0,epoch_4,Debunk,0.92761,-0.3417299888348939,0.4559739504113556,0.3702331148581735,-0.3537072950268928,0.45190603658906053,0.35058474453289273,0.13696570691693652,0.32264597659060285,0.20641025464617888,0.12439031668879032,0.3213800412672822,0.19504153399311988
All,Differing-content-generalization,189,0.2,0.0225,0.2,0.0625,0.8,0.0625,1.0,10.0,1.0,epoch_3,Debunk,0.89117,-0.3225066759376649,0.46064578359889174,0.3993835696923461,-0.34068890311914213,0.44958394767644233,0.3730980196367283,0.15157447133836105,0.3229890579541358,0.22063128027529452,0.13470654705112467,0.3214693129941226,0.20633947556087723
All,Differing-content-generalization,189,0.2,0.0225,0.2,0.0625,0.8,0.0625,1.0,10.0,1.0,epoch_1,Debunk,0.73112,-0.23267451612405565,0.4980599491483004,0.49988748222642315,-0.2935699266748546,0.46964310334811715,0.43457830449659907,0.21440379752339464,0.3283368865068192,0.25,0.17163426710183882,0.32681779354570445,0.23153000313405603
All,Differing-content-generalization,189,0.2,0.0225,0.2,0.0625,0.8,0.0625,1.0,10.0,1.0,epoch_5,Debunk,0.94044,-0.3545322936692411,0.4537396271706403,0.3488569185373329,-0.3622255563865955,0.451472128601172,0.334305791512593,0.12548843457000255,0.3221387812239903,0.19730905286771397,0.11678775264769747,0.3205908016843031,0.18755016062824337
All,Differing-content-generalization,189,0.2,0.0225,0.2,0.0625,0.8,0.0625,1.0,10.0,1.0,epoch_2,Debunk,0.83864,-0.295326549355705,0.4729296393671178,0.43649243908609026,-0.32267754242011526,0.4586484565551316,0.3967522534828415,0.17203351167905484,0.325100150773274,0.2347034549091862,0.14854716705583654,0.323214211907148,0.2178414250925987
All,Differing-content-generalization,455,0.8,0.0225,0.5,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.89495,-0.2501543058540105,0.21938383857167568,0.41061714999419846,-0.25545814526781574,0.2166965164831025,0.39143980790409344,0.07864409183395661,0.17882857601853994,0.22443561703849493,0.07594757079726559,0.17637180075336226,0.21682435719993112
All,Differing-content-generalization,455,0.8,0.0225,0.5,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.88326,-0.24187216224034322,0.22581522294569456,0.43494145433017667,-0.2484679030313775,0.21921651759430502,0.4124588824911585,0.08096944981051743,0.1819322883215023,0.23232793658620432,0.07770694300941194,0.1774760604887219,0.22395770113869712
All,Differing-content-generalization,455,0.8,0.0225,0.5,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.82801,-0.22426498118101812,0.2418370343468508,0.4992568262723296,-0.2342137318838695,0.2293823543396952,0.4617005524027243,0.08817280854086211,0.19213176578601585,0.25,0.08358198745140571,0.18436559360319463,0.241235967640035
All,Differing-content-generalization,455,0.8,0.0225,0.5,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.91287,-0.2560031167436298,0.21599893948833915,0.39463939590536895,-0.26049493369568877,0.2126956050405772,0.3776306042904913,0.07584585795579786,0.17667219426466885,0.21893566943847614,0.0734852267698412,0.17444846245316994,0.21222251900945574
All,Differing-content-generalization,455,0.8,0.0225,0.5,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.86365,-0.2345794488170725,0.23233732477978727,0.46379149253322216,-0.2421039738381582,0.22360262490991664,0.4338074386596129,0.08372382595448066,0.18690087516359538,0.24290320016955377,0.08010771585737843,0.18098485644798146,0.23412634544582206
All,Differing-content-generalization,24,0.2,0.0025,0.2,0.0625,0.5,0.0625,1.0,10.0,1.0,epoch_4,Debunk,0.91288,-0.30104180557018634,0.29250821995814286,0.390915073324235,-0.31046859097709384,0.2855498001612702,0.3722224671093165,0.10938015419654197,0.28674679296970174,0.21844911937566983,0.1028202155798241,0.28185336289961227,0.20913291499320352
All,Differing-content-generalization,24,0.2,0.0025,0.2,0.0625,0.5,0.0625,1.0,10.0,1.0,epoch_3,Debunk,0.89609,-0.2914612571427748,0.30538792085058225,0.4155824356958643,-0.30233968499338265,0.29474036349707927,0.3931204101878213,0.11664049916293988,0.29261464817126115,0.22928928725742279,0.10848897351577268,0.2870515615693764,0.21850916275128396
All,Differing-content-generalization,24,0.2,0.0025,0.2,0.0625,0.5,0.0625,1.0,10.0,1.0,epoch_1,Debunk,0.78804,-0.24633491821745154,0.3429792002853184,0.49984215052338865,-0.27169119666869646,0.3153618483823191,0.4539997662687698,0.1431663873592474,0.3109839032218335,0.25,0.1263802048581973,0.3005592090411844,0.2380835267764719
All,Differing-content-generalization,24,0.2,0.0025,0.2,0.0625,0.5,0.0625,1.0,10.0,1.0,epoch_5,Debunk,0.92564,-0.31186189374312806,0.28990805557654414,0.37045340851465136,-0.3182125362327803,0.2861797531222211,0.3569830150105423,0.10305040280719141,0.2841183356277809,0.20950814742331023,0.0984662185539298,0.28260953839989195,0.20215732504194095
All,Differing-content-generalization,24,0.2,0.0025,0.2,0.0625,0.5,0.0625,1.0,10.0,1.0,epoch_2,Debunk,0.8588,-0.27207285182626084,0.32141294011489685,0.45154276974524765,-0.2896354800970881,0.3026448672727762,0.41918146288779584,0.12815551302857914,0.30160973916617567,0.2401752755283971,0.1165055791252943,0.2929948843380336,0.22871212434040508
All,Differing-content-generalization,118,0.2,0.01,0.5,0.0225,0.2,0.0025,1.0,10.0,1.0,epoch_4,Debunk,0.93594,-0.3047103905008086,0.48223170152779865,0.37496295465831986,-0.30531379850275275,0.47927784521935285,0.35631157186027934,0.0483039717087751,0.1457733962274753,0.1963428362914196,0.04812845565242422,0.14557254662433514,0.18453112723949566
All,Differing-content-generalization,118,0.2,0.01,0.5,0.0225,0.2,0.0025,1.0,10.0,1.0,epoch_3,Debunk,0.91749,-0.3031289048712478,0.48544400193680376,0.3998193168191143,-0.3043969251630728,0.4810309433847838,0.3741640837838685,0.048462267213730335,0.14679013257756895,0.21061520111137486,0.04778724348345993,0.14654993528329538,0.19554876173841312
All,Differing-content-generalization,118,0.2,0.01,0.5,0.0225,0.2,0.0025,1.0,10.0,1.0,epoch_1,Debunk,0.82182,-0.30117616548564546,0.5015276942136486,0.4999744455044435,-0.30331780301260153,0.4913394069044098,0.4379497502047511,0.04927746591678832,0.14679653466242884,0.25,0.0486416938744695,0.14670460955393594,0.2258853998872586
All,Differing-content-generalization,118,0.2,0.01,0.5,0.0225,0.2,0.0025,1.0,10.0,1.0,epoch_5,Debunk,0.95163,-0.30598696362329697,0.47768960164481156,0.3548861910943251,-0.30661180841349556,0.476026598722815,0.3414644577494452,0.04781091726679833,0.1435572123014095,0.18481315363495063,0.04764029896505632,0.1428842807632126,0.1756295826165869
All,Differing-content-generalization,118,0.2,0.01,0.5,0.0225,0.2,0.0025,1.0,10.0,1.0,epoch_2,Debunk,0.8909,-0.30257013608100614,0.4891625293822253,0.43496328508952936,-0.3041640005574089,0.48529474174866316,0.39797168809975847,0.04848264482873961,0.1471178681181752,0.22739881698973363,0.04803477360872842,0.14678856080973557,0.2079870063580407
All,Differing-content-generalization,286,0.8,0.0025,0.5,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_4,Debunk,0.58308,0.05757662971057316,0.19385963306795445,0.24097858321107157,0.044787174379101714,0.20668120576792834,0.20308256538802824,0.06261063584397135,0.08989131398506923,0.16885528062383312,0.06080406572436344,0.09230006581170205,0.14726447811467208
All,Differing-content-generalization,286,0.8,0.0025,0.5,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_3,Debunk,0.4977,0.07508873893902569,0.18075983095595177,0.3002170114066609,0.058143140182025925,0.19301520113587556,0.24204927636292656,0.0640741161270938,0.08594481896013954,0.19811559181435728,0.06245667958947853,0.08832653799453416,0.16999090475232148
All,Differing-content-generalization,286,0.8,0.0025,0.5,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_1,Debunk,0.2666,0.12381690934586435,0.16549866352236936,0.49993093874314726,0.09645411304931098,0.17149448655026053,0.3761706718544185,0.06744116362086713,0.08053862131710869,0.25,0.06631784360613213,0.08284295400850279,0.22839517263087966
All,Differing-content-generalization,286,0.8,0.0025,0.5,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_5,Debunk,0.64516,0.044403958653183785,0.20671258175190524,0.20150620251221085,0.03387778500744733,0.21976823703828144,0.175789912786142,0.06157211023057884,0.0923456889422222,0.1464305096738248,0.06009858703182218,0.09403169586352106,0.12985997932329396
All,Differing-content-generalization,286,0.8,0.0025,0.5,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_2,Debunk,0.38707,0.09656169286999844,0.17012851728243145,0.3844813541308097,0.07494336986337084,0.1802535049459464,0.29728807760083525,0.06543950116512592,0.08276975252697631,0.228997202208008,0.06449000232603812,0.08548917975340917,0.1993176976062677
All,Differing-content-generalization,370,0.8,0.01,0.5,0.0625,0.2,0.0025,1.0,10.0,1.0,epoch_4,Debunk,0.94574,-0.3244203639007415,0.21323265757042315,0.45000757778718015,-0.32537435361749545,0.20950854607721706,0.43770805878249486,0.04240661753139881,0.14277505216691108,0.238040262749177,0.04220666135208079,0.14016530040884853,0.2330836152269395
All,Differing-content-generalization,370,0.8,0.01,0.5,0.0625,0.2,0.0025,1.0,10.0,1.0,epoch_3,Debunk,0.93576,-0.3234323607511942,0.21720768240737423,0.46609029194698903,-0.32442706680662065,0.2133372757974018,0.4507001768813937,0.042817649343802965,0.14444423734216166,0.24197505860997234,0.042289516708479906,0.1424017501104042,0.23692804588311206
All,Differing-content-generalization,370,0.8,0.01,0.5,0.0625,0.2,0.0025,1.0,10.0,1.0,epoch_1,Debunk,0.92488,-0.3206840276935006,0.22705342363646241,0.5003608739397701,-0.3219268433445669,0.2205104812287966,0.48122083000997184,0.04293570076158086,0.1506462809474459,0.25,0.04265485349398706,0.1462478310794302,0.24538102135840814
All,Differing-content-generalization,370,0.8,0.01,0.5,0.0625,0.2,0.0025,1.0,10.0,1.0,epoch_5,Debunk,0.94041,-0.3257541729325394,0.20996516660566614,0.43922602206489997,-0.3266298652976879,0.20680372285989587,0.4274111873199185,0.04288206903566014,0.14077836228878896,0.23363957162760368,0.04267585234476694,0.13879362907503073,0.22909994243860615
All,Differing-content-generalization,370,0.8,0.01,0.5,0.0625,0.2,0.0025,1.0,10.0,1.0,epoch_2,Debunk,0.93248,-0.3224143639074753,0.22297846505853947,0.4813590619330678,-0.323408328137748,0.21761833511219228,0.4654882582969783,0.042974694725855335,0.14775843436530278,0.2455670977127067,0.042652901784505294,0.14422968438176106,0.2405722367788316
All,Differing-content-generalization,130,0.2,0.01,0.5,0.0625,0.5,0.0025,1.0,10.0,1.0,epoch_4,Debunk,0.90461,-0.019516788953003197,0.6240471892182786,0.23807776638989672,-0.021232743005262743,0.633505688348263,0.2228911636190313,0.04696419187298507,0.21131922099248893,0.1272451892517152,0.04658292462220926,0.2064816680299591,0.11463268014101642
All,Differing-content-generalization,130,0.2,0.01,0.5,0.0625,0.5,0.0025,1.0,10.0,1.0,epoch_3,Debunk,0.85183,-0.017594830275657676,0.6108544455147623,0.26746686113119605,-0.01964199743850338,0.6214047338455273,0.23990786702365,0.04706190696333665,0.21405137286189704,0.1481056567514866,0.046710409801523134,0.20946671398812436,0.12660221602119884
All,Differing-content-generalization,130,0.2,0.01,0.5,0.0625,0.5,0.0025,1.0,10.0,1.0,epoch_1,Debunk,0.51473,-0.010261894978610308,0.601349948830894,0.49979699968497787,-0.015000821718863926,0.5990534885880214,0.3287273085388133,0.04817782510794585,0.21706820751848188,0.25,0.04801898005394737,0.21798610389737846,0.1800099913361386
All,Differing-content-generalization,130,0.2,0.01,0.5,0.0625,0.5,0.0025,1.0,10.0,1.0,epoch_5,Debunk,0.9193,-0.02069786383416265,0.6330748612238436,0.22359787930669509,-0.022017204365194536,0.6434993218948664,0.2122088719691915,0.04682644551898081,0.20689592173660398,0.11631998504872659,0.04639933109366153,0.2019509312037902,0.1067909338619384
All,Differing-content-generalization,130,0.2,0.01,0.5,0.0625,0.5,0.0025,1.0,10.0,1.0,epoch_2,Debunk,0.77476,-0.015274091203258348,0.600825443572934,0.32976701534507086,-0.018008604790219356,0.6103570054295328,0.2719859339047099,0.04792649664356826,0.2171936829974208,0.1834492625609331,0.0475783763243721,0.21302309537651365,0.14534635761803966
All,Differing-content-generalization,395,0.8,0.01,0.8,0.0225,0.8,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.93669,-0.24513322951569005,0.6539309825008703,0.31832210860391236,-0.24929197672403497,0.6532310326163462,0.30026949308794776,0.09915635999706263,0.20935541086091256,0.16604444056135576,0.09705369748691137,0.20940189996136718,0.15268546975953706
All,Differing-content-generalization,395,0.8,0.01,0.8,0.0225,0.8,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.90248,-0.23998658303116244,0.65556111572701,0.34479973192287894,-0.24587309878072258,0.6538795090662601,0.3195786244893943,0.10154693425344938,0.21079370390906593,0.18255185890152392,0.09889199025719517,0.2102656687104831,0.16439630553886034
All,Differing-content-generalization,395,0.8,0.01,0.8,0.0225,0.8,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.70652,-0.21703659866526795,0.6741148651605791,0.49998175917547033,-0.23230223838642963,0.66123913059251,0.3925573002390637,0.11161801126797008,0.2067823740339846,0.25,0.106274594445472,0.21174573129500837,0.2045858284191772
All,Differing-content-generalization,395,0.8,0.01,0.8,0.0225,0.8,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.95784,-0.25124372894216596,0.6553649456458133,0.30063308629926644,-0.2541581970509198,0.6559498740531632,0.28901692192085426,0.097454015018858,0.20730014835188576,0.15397189421488475,0.09605429522615028,0.20684100602506383,0.1440611402273426
All,Differing-content-generalization,395,0.8,0.01,0.8,0.0225,0.8,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.84843,-0.23213396136982442,0.6629689925107329,0.393723734895511,-0.24085870210531524,0.6571219694561566,0.3464091886336545,0.1071278255371489,0.21085995034836738,0.20881442134145167,0.1029777875354536,0.2119540794863419,0.17968315559346784
All,Differing-content-generalization,458,0.8,0.0225,0.5,0.0625,0.8,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.89199,-0.22601043383856537,0.33333837980556774,0.3651283828235881,-0.23485525661086248,0.33125386655523786,0.3426607181332509,0.09804108049008266,0.23991556502881686,0.20255388822061018,0.09347301494498149,0.2380874759396809,0.19010343936759236
All,Differing-content-generalization,458,0.8,0.0225,0.5,0.0625,0.8,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.848,-0.21513401842071475,0.33652964463746926,0.3985817989176555,-0.2258900321975485,0.3315841943383682,0.36768508508993525,0.10197833118558668,0.24243708668476188,0.21633568611705342,0.09710051484726974,0.239746842283032,0.20197727563870915
All,Differing-content-generalization,458,0.8,0.0225,0.5,0.0625,0.8,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.73476,-0.1788790142122025,0.3631638441313714,0.4996789016233899,-0.2000024189314231,0.3444846484893453,0.4318589012428978,0.11620976985628094,0.2520840747930116,0.25,0.10759614609788269,0.2461890988815287,0.23094015464367415
All,Differing-content-generalization,458,0.8,0.0225,0.5,0.0625,0.8,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.90604,-0.23468240531127946,0.3319805514479624,0.3405271538915217,-0.24144642473537245,0.33085186570445824,0.32314637195004325,0.09297598188866375,0.2390213513135706,0.19171676975204172,0.08953319843170589,0.23707593083255202,0.18189767543485807
All,Differing-content-generalization,458,0.8,0.0225,0.5,0.0625,0.8,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.81328,-0.2007786090866939,0.3459464058024298,0.4377987986943397,-0.21490217334731135,0.3360833746085502,0.39516408488144555,0.10758337348111574,0.24539920757964198,0.2321929834555663,0.10082534269219223,0.24178314665404174,0.21526060173007028
